Tweets,Subjectivity,Polarity,Analysis
Taylor album not on Apple Music yet....  you will be dealt with,0.0,0.0,Neutral
U.S. House antitrust hearing with Apple CEO    to be ,0.0,0.0,Neutral
_  Perhaps we should call these ippawards for photographers of Chinese descent who seem to take a ,0.0,0.0,Neutral
TIM COOK I WILL K WORD YOU,0.0,0.0,Neutral
FUCK TIM COOK,0.6,-0.4,Negative
AND THE FIRST BITCH IMMA SMACK IS TIM COOK,0.3333333333333333,0.25,Positive
_ Humbled and very honored to be part of this great community of innovative educators who inspire me every ,0.6833333333333332,0.5,Positive
_Sharp_73 _ Enjoy the cross section of my fat head!,0.25,0.2,Positive
_ Why don't you start manufacturing your products in India? \nBoycottChina,0.0,0.0,Neutral
" Oh, so all those sleepless nights and weekends that   was almost proud to mention would probably ",1.0,0.8,Positive
Silicon By \n\nNeXT _ ,0.0,0.0,Neutral
Could you imagine the caterwauling if China took   Hostage? ,0.0,0.0,Neutral
 I will forward this thread to  . I'm sure he will be very interested in our opinions!,0.7694444444444444,0.453125,Positive
_ Hi . Would you be happy to take a look at a new and wholly innovative TV show that embraces the very h ,0.6886363636363636,0.4090909090909091,Positive
" I am not at all smart enough to be in  's shoes, but I wonder if they could buy ARM, and spin it ",0.5714285714285714,0.10714285714285714,Positive
 _  Same,0.125,0.0,Neutral
 _          Bu ,0.0,0.0,Neutral
"Breaking News Apple's   Leaving To Head Up Boar's Head | Since the possibility of news is big business, I ",0.1,0.0,Neutral
_  Thanks  for the kind words! Super honored to have won sunset category this year &amp; congrats to other winners too,0.5354166666666667,0.2895833333333333,Positive
_  Thank you!,0.0,0.0,Neutral
"Since _IMG, 's , 's _, 's , , etc hate ",0.9,-0.8,Negative
_ i love my tribe! ,0.6,0.625,Positive
_Sharp_73 _ this is amazing,0.9,0.6000000000000001,Positive
   _ Good information to share,0.6000000000000001,0.7,Positive
After the one that I had before ALSO died just after 2 years. And currently I am trying to fix a 2 year old MacBook ,0.30000000000000004,0.05,Positive
_  Thought that was Snoop at first,0.3333333333333333,0.25,Positive
_Ravish  _ _NPCI Yes please please,0.0,0.0,Neutral
_ So thankful for the ADE program. So many wonderful people coming together to make a better world through ,0.6666666666666666,0.6666666666666666,Positive
    _ Great,0.75,0.8,Positive
_DaKid19 ___ You really should check that. Seth Curry and  Hardaway Jr can . Best offense in NBA h ,0.25,0.6,Positive
_ The ADE program is absolutely amazing and I so honored to be a part of it...,0.9,0.6000000000000001,Positive
   _ This is the difference between modi and others .. slowly we will reach ..there . .,0.39999999999999997,-0.30000000000000004,Negative
  ,0.0,0.0,Neutral
Know your supply chain\n\n does\n\nGlobally\n\n_ \n\nWhat can be learned from    ,0.0,0.0,Neutral
_ I been very much inspired among those great educators and looking forward to working wit them a lot more!,0.5033333333333333,0.5616666666666666,Positive
"No Rolex, we rich  why billionaires like Jeff Bezos, Bill Gates, Mark Zuckerberg and   wear watches even ",0.75,0.375,Positive
 _  Are you asking Ivanka the same?,0.125,0.0,Neutral
  _ Everyone has the Memoji app in messages. Animoji is the only feature that is re ,1.0,0.0,Neutral
" tech bros, irrespective of their national origin, are usually pretty queer-phobic too. not overtly - bad p ",0.8333333333333333,-0.22499999999999992,Negative
 Let me just say I think you would be the perfect successor to   and that would be about the only th ,1.0,0.5,Positive
"_ Sir, Yhough you are saving 22% import duty by producing iphone inside India, why you are not reducing prices even 1% ???",0.0,0.0,Neutral
_ So proud to be an ADE since 1996 - Life/career changing experience. Thank you to this community for all y ,1.0,0.8,Positive
"_ just curious, with all your factories in China being flooded will there be any substantial adjustments to q3 earnings?",1.0,-0.1,Negative
"_ So proud &amp; humbled to be part of such an innovative, creative &amp; open group of educators. I have shared gr ",0.8,0.36,Positive
"Choose the more stylish Ray-Ban Aviator frame, Intel friends, coz' Top Gun (instead of Risky Business's Wayfarer f ",0.6666666666666666,0.5,Positive
House Judiciary Committee is  likely to reschedule major tech hearing with top CEOs because of John Lewis s ,0.6666666666666666,0.1875,Positive
_NBA   is horrendous at the point defensively. Ball pressure at the top is my Int worry with this team now,0.5,0.5,Positive
"  Trump  Apple.\n\nTrump I didn't say  Apple.\n\nTrump OK I said it, but I said \Ti ",0.5,0.5,Positive
_5 Giannis and  Ducan,0.0,0.0,Neutral
  call me now,0.0,0.0,Neutral
Apple releases study defending App Store's 30% cut ahead of  's...  via  technology apple,0.0,0.0,Neutral
  So Trump is right? How can that be.. but important that he called   Mr Apple..,0.7678571428571428,0.34285714285714286,Positive
" China exploited and abused U.S. intellectual property for decades and to make things much worse, high tech ",0.5133333333333333,0.01999999999999999,Positive
"   The mortality rate doesn change, but if you take steps to prevent its spread and tes ",0.0,0.0,Neutral
I continue to be humbled and proud to be a part of this amazing group. Thank you _ ,0.95,0.7000000000000001,Positive
You scream we all scream for  to build a better network  ......  ,0.5,0.5,Positive
388 - 12724\n\n Something that   Apple has been doing better and more of is doing the things no ,0.5,0.5,Positive
_ How woke of you.,0.0,0.0,Neutral
 _ Please bring Aperture back.,0.0,0.0,Neutral
_ Honored. Proud. Inspired. Supported. Privileged...just a few words that come to mind when I think of the ,0.55,0.30000000000000004,Positive
Here is our report\n\n,0.0,0.0,Neutral
This is not an error. This is BS _    . \n\nSimply bc my MAC is so calle ,0.0,0.0,Neutral
MY SW SIR AND MY TIM COOK SIR...GOOD EVENING. 610 pm,0.0,0.0,Neutral
URGENT\n\n CEO _ hearing originally set for Monday likely postponed; CNBC sources. \n\nApple AppleNews ,0.875,0.1875,Positive
 Okay! I got some words for  .,0.5,0.625,Positive
_ I am so proud to be a part of this great community. I can keep learning for kids because of this community.,0.875,0.8,Positive
Do you think   ever tried (himself) to move photos from his iPhone to an external drive thru Mac?,0.1,0.0,Neutral
 And what about AAPL? Prescient to have pull the trigger on designing their own chips. Well done _,1.0,0.6,Positive
_ Very proud to be a part of this program. It has changed my life in so many ways.,0.75,0.75,Positive
CEO    is announcing the rise of   This could make or break the  AMZN stock,0.0,0.0,Neutral
iTunes really cut the movie off in the middle of me watching it.   must want me to clap his fucking shoulders.,0.3333333333333333,-0.13333333333333333,Negative
just wish we could listen to audio messages through iphone earpiece speaker by default  _,0.0,0.0,Neutral
_ Thanks ! So grateful for my ADE family.,0.2,0.25,Positive
_ Any LGBTQ Educators in China  you proud ????? I bet not,1.0,0.8,Positive
_ Awesome Educators in TN and KY. It an open invitation anye you want to visit! TNTech UKY TSU,0.75,0.5,Positive
Apple commissioned a study to defend its App Store ahead of a big antitrust hearing where   and other tech C ,0.2375,-0.0625,Negative
_ So proud to be part of this community that lets me connect with amazing educators all around the world.,0.95,0.7000000000000001,Positive
" Hey Michael, completely serious question Isn it someone job to proofread your articles before t ",0.6666666666666666,-0.3333333333333333,Negative
 right! when you want to be Justin Vernon but also   and Daft Punk,0.5357142857142857,0.3571428571428571,Positive
_ Happy to be part of it! Feliz em fazer parte!,1.0,1.0,Positive
"_ Thank you, , for your leadership and empowerment. I became an ADE in 2007 and it been a life changin ",0.0,0.0,Neutral
"   10 wide open fit many, so {} filed  divorce them  7 Vagin ",0.45,0.2,Positive
"Did you know BMW, Mercedes, Porsche, and Audi will all let you do a factory tour and see your own car being built? ",1.0,0.6,Positive
 __ It astounding really.  It like saying  go to an office and work all day and mak ,0.6,0.4,Positive
 It's a conspiracy by   to keep you down,0.2888888888888889,-0.15555555555555559,Negative
What a broke college student gotta do to get an iPad Pro from  _ that would be REALLY useful for school,0.0,0.3,Positive
"Mark, Sundar &amp;  Face the Music\n\ncoming soon to a Congressional Grandstand near you (fine, DC)\n\n",0.45,0.25833333333333336,Positive
face id is absolutely useless at identifying you if you have a mouthful of pizza  _ cmon sort it out,0.2,-0.5,Negative
 's Appearance at Upcoming Antitrust Hearing Highlights Apple's Political Balancing Act ,0.1,0.0,Neutral
Texas teacher (my sister) needs help with her Amazon Wishlist!\n\n \n\n ,0.0,0.0,Neutral
_ I have a disability and I just wanted to know what would an Apple designed power chair look like,0.0,0.0,Neutral
"_ Proud and honored to be among these 3,000, special people and great visionaries.\nADE 2017, best class eve ",0.6553571428571427,0.7392857142857143,Positive
"_ Google, Facebook, Microsoft and probably amazon have all done more for education than Apple.",0.5,0.5,Positive
"Now  writes python about like I do, and also apparently managed to hire   away from Apple. ",0.35,0.05,Positive
   Oh and I fairly well off and a Democrat. My rich friends are all Democrats. Bill ,0.825,0.5375,Positive
"The thirsty Manhattan put 1/4 of Pisco. Add 2/5 of ginger beer, and 1/8 of heavy cream. Add olives. \n Gulp it like _.\n \n  !",0.5,-0.25,Negative
_ Honoured to have been a part of this inspiring programme for the last 7 years,0.5333333333333333,0.25,Positive
" Gi th\nHello everyone, today I am going to increase my reward, I rewarded 2 million USD for som ",0.0,0.0,Neutral
"  Gi th\nHello everyone, today I am going to increase my reward, I rewarded 2 million USD ",0.0,0.0,Neutral
"_ Gi th\nHello everyone, today I am going to increase my reward, I rewarded 2 million USD for someone ",0.0,0.0,Neutral
"_ Thanks,  ADE2015 Best. Class. Ever! _ed     ",0.25,0.6,Positive
__  _ Pretty awesome,1.0,0.625,Positive
This is one of the most amazing group of Educators that I have the pleasure to learn with. Thank you _ for ,0.7,0.55,Positive
"Thank you so much, _! I am so proud to be a part of the ADE community. AppleEDUchat ADE2020 dg58pride ",1.0,0.8,Positive
So proud to be an ADE! Thank you  and _! ,1.0,1.0,Positive
_ Honored and proud to be a part of this program. It has changed my life and makes an impact on the lives o ,1.0,0.8,Positive
_ hey twat I heard apple uses slaves in China.,0.0,0.0,Neutral
"      I know who's alive to me\nYeah, the competition's ",0.4,0.1,Positive
"_ Thanks, ! Joined the program in 2011, and it changed my life. ade2011 ADEdu   ",0.2,0.25,Positive
"Mark Zuckerberg, Jeff Bezos,  , and Sundar Pichai are all testifying next week ",0.0,0.0,Neutral
 went easy on   and Apple when he accused them of running sweatshops in China in his Oscars spe ,0.8333333333333334,0.43333333333333335,Positive
@_fabianalexis _ Their are a couple of ADEs in Chile. I can see that you are an Apple Teacher  I can only ,1.0,0.0,Neutral
"Dear  and _ Stop making your updates require so much available space on the Apple Watch. It 480MB, ",0.4,0.4,Positive
  \n\ndoes   tweet?,0.0,0.0,Neutral
" What if Antifa went to Silicone Valley? Imagine these rioters trying to burn down Google, Apple, e ",0.2888888888888889,-0.15555555555555559,Negative
   _me _   _gov   If I am g ,0.0,0.0,Neutral
"In a major announcement in its latest annual Environmental Responsibility report,  has committed to becoming ",0.75,0.33749999999999997,Positive
  smiles a knowing smile and raises his mojito in toast... ,0.1,0.3,Positive
I SO proud to be part of this incredible community. It is an honour; such an inspirational and supportive group o ,0.8800000000000001,0.54,Positive
_ I so proud to be one of those 3000.,1.0,0.8,Positive
Are you satisfied that   has a good succession plan?,0.8,0.6,Positive
 _s386 _J_Bier       One call from them to AILA and ,0.0,0.0,Neutral
" \n  \n\n  is confident that no matter who wins November election, he w ",0.5166666666666667,0.4,Positive
How Apple's   controls a conversation with these 5 words   via ,0.0,0.0,Neutral
   _me _   _gov   C'mo ,0.0,0.0,Neutral
Important to fact-check/challenge Facebook Zuckerberg Amazon Bezos Google Pichai Apple   as they testi ,1.0,0.4,Positive
But can you say Apple CEO   5 es real fast.  I know someone who can say it once ,0.8999999999999999,0.30000000000000004,Positive
"_ . A little off topic. Please, please, build us an Apple Car!",0.5,-0.234375,Negative
Did little research and it cute to see what the competition been up to but   can have more of my money. macbookstan,0.6666666666666666,0.2708333333333333,Positive
"No Rolex, we rich  why billionaires like Jeff Bezos, Bill Gates, Mark Zuckerberg and   wear watches even ",0.75,0.375,Positive
" planet can wait, says   as Apple goes carbon neutral  ",0.0,0.0,Neutral
   _me _   _gov   If you do ,0.0,0.0,Neutral
_ I am so grateful that I can call myself an ADE and be part of this great community! AppleEDUChat ,0.75,1.0,Positive
_ So proud and feel very privileged to be part of this amazing community of educators who I learn from everyday. ADE2020,0.7000000000000001,0.35000000000000003,Positive
   _me _   _gov   So i ,0.0,0.0,Neutral
_ that why I purchase apple  device ,0.0,0.0,Neutral
"_ I am proud, privileged and honoured to be part of this amazing community. A community of innovative, supp ",0.9666666666666667,0.6333333333333334,Positive
   _me _   _gov   Because t ,0.0,0.0,Neutral
"_ Yet, nobody can teach me swift or Xcode cause schools can afford enough macs to be able to teach. Why c ",0.5625,0.25,Positive
"_ So proud and privileged to be a part of this amazing group of educators, influencers and change makers... ",0.95,0.7000000000000001,Positive
Wow _   you guys just don't care about customers shame losers apple ,0.6,-0.05,Negative
"Humbled and proud to be one of the 3,000 Apple Distinguished Educators from the class of ADE2015  ",1.0,0.8,Positive
"   _me _   _gov   Oh, you m ",0.0,0.0,Neutral
link to buy  ,0.0,0.0,Neutral
"  _\nApple customer service is the worst on earth, I have been on the phone for 3 hrs and ",1.0,-1.0,Negative
  Trump won end that loophole because if he did   and President Kushner would be mad at him.,1.0,-0.625,Negative
_ An honour and a privilege to be part of this fantastic community. Pushing the boundaries of education to ,0.9,0.4,Positive
_ God bless U  ,0.0,0.0,Neutral
  _ Are you sure? I am pretty sure that all the homebutton iPhones (including th ,0.9259259259259259,0.4166666666666667,Positive
_ Here to the crazy ones... and their teachers,0.9,-0.6,Negative
"_, come on man. ",0.0,0.0,Neutral
Best show in town coming Premier Monday \n$amzn Jeff Bezos $fb Mark Zuckerberg $aapl   and The new Silicon Va ,0.37727272727272726,0.5681818181818181,Positive
   _me _   _gov   I kn ,0.0,0.0,Neutral
_ A privilege &amp; a pleasure ,0.0,0.0,Neutral
